id,title,author,publisher,pubplace,keywords,date
A42457,"An antidote against errour concerning justification, or, The true notion of justification, and of justifying faith, cleared by the light of scripture, and solid reason, from several mistakes of the words, which misapprehensions prove the seeds of dangerous errours by ... Thomas Gataker ... ; to which is added, The way of truth and peace, or, A reconciliation of the holy apostles S. Paul and S. James, concerning justification by faith without works, Rom. 3.28, by works and not by faith only, Jam. 2, 21, 24, by Charles Gataker ...","Gataker, Thomas, 1574-1654.; Gataker, Charles, 1614 or 15-1680. Way of truth and peace.",Printed by J C for Henry Brome,London,Justification.,1679
A45310,"The remedy of discontentment, or, A treatise of contentation in whatsoever condition fitted for sad and troubled times / by Jos. Hall ...","Hall, Joseph, 1574-1656.",Printed by G Larkin for Obadiah Blagrave,London,Contentment --  Religious aspects --  Christianity. -- Christian life --  Early works to 1800.,1684
A45113,"The balm of Gilead, or, Comforts for the distressed, both morall and divine most fit for these woful times / by Jos. Hall.","Hall, Joseph, 1574-1656.",Printed by Thomas Newcomb and are to be sold by John Holden,London,Devotional exercises.,1650
A45280,"The invisible world discovered to spirituall eyes and reduced to usefull meditation : in three books : also, the great mystery of godliness laid forth by way of affectuous and feeling meditation : with the apostolicall institution of imposition of hands for confirmation of children, setting forth the divine ground, end, and use of that too much neglected institution, and now published as an excellent expedient to truth and peace / by Jos. Hall.","Hall, Joseph, 1574-1656.",Printed by E Cotes for John Place,London,"Spiritual life --  Modern period, 1500- -- Sanctification. -- Theology, Doctrinal.",1659
A45158,Cases of conscience practically resolved containing a decision of the principall cases of conscience of daily concernment and continual use amongst men : very necessary for their information and direction in these evil times / by Jos. Hall.,"Hall, Joseph, 1574-1656.",Printed by R H and J G and are to be sold by Fr Eglesfield,London,Casuistry. -- Conscience.,1654
A45148,The breathings of the devout soul,"Hall, Joseph, 1574-1656.",s n,London,Devotional literature.,1648
A42463,"The last will and testament of Thomas Gataker (B.D., author of the Annotations on Jeremy 10. ver. 2 and the Vindications of them, as also of the new-come out discourse apologetical) : wherin is shewed the manner and order of the disposing of his estate, with the certain legacies given to friends, together with the manner of burial of his aged corps without superficial rites or ceremonies.","Gataker, Thomas, 1574-1654.",s n,S l,"Gataker, Thomas, 1574-1654 --  Will.",1654
A45324,"Three tractates by Jos. Hall, D.D. and B.N.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nat Butter,London,Christianity.,1646
A45200,Contemplations upon the remarkable passages in the life of the holy Jesus by Joseph Hall.,"Hall, Joseph, 1574-1656.",Printed by E Flesher and are to be sold by Jacob Tonson,London,Jesus Christ --  Biography --  Early works to 1800.,1679
A45300,"A letter lately sent by a reverend bishop from the tovver, to a private friend and by him thought fit to be published.","H. S.; Hall, Joseph, 1574-1656.",s n,London,"Hall, Joseph, 1574-1656.",1642
A41671,The sabbaths sanctification ... by W.G.,"Gouge, William, 1578-1653.",Printed by G M for Joshua Kirton and Thomas Warren,London,Sabbath --  Biblical teaching --  Early works to 1800.,1641
A45304,"A modest offer of some meet considerations, tendred to the English about their coyne and trade, and particularly to East India","Hall, Joseph, 1574-1656.",s n,London,East India Company --  Early works to 1800. -- Money --  England --  Early works to 1800. -- Commerce --  Early works to 1800.,1695
A45320,"A survay of that foolish, seditious, scandalous, prophane libell, the protestation protested.","Hall, Joseph, 1574-1656.",s n,London,"Burton, Henry, 1578-1648. --  Protestation protested. -- Great Britain --  History --  Charles I, 1625-1649 --  Sources.",1641
A45314,Bishop Hall's sayings concerning travellers to prevent popish and debauch'd principles.,"Hall, Joseph, 1574-1656.",Printed for William Miller,London,Travel --  Religious aspects. -- Travel --  Early works to 1800.,1674
A45214,"A defence of the humble remonstrance, against the frivolous and false exceptions of Smectymnvvs wherein the right of leiturgie and episcopacie is clearly vindicated from the vaine cavils, and challenges of the answerers / by the author of the said humble remonstrance ; seconded (in way of appendance) with the judgement of the famous divine of the Palatinate, D. Abrahamvs Scvltetvs, late professor of divinitie in the University of Heidelberg, concerning the divine right of episcopacie, and the no-right of layeldership ; faithfully translated out of his Latine.","Hall, Joseph, 1574-1656.; Scultetus, Abraham, 1566-1624. Determination of the question, concerning the divine right of episcopacie.",Printed for Nathaniel Butter,London,"Smectymnuus. --  Answer to a book entituled, An humble remonstrance. -- Hall, Joseph, 1574-1656. --  Humble remonstrance to the high court of Parliament.",1641
A45318,"The shaking of the olive-tree the remaining works of that incomparable prelate Joseph Hall D. D. late lord bishop of Norwich : with some specialties of divine providence in his life, noted by his own hand : together with his Hard measure, vvritten also by himself.","Hall, Joseph, 1574-1656. Via media.; Hall, Joseph, 1574-1656.",Printed by J Cadwel for J Crooke,London,"Hall, Joseph, 1574-1656. -- Sermons, English --  Early works to 1800. -- Sermons --  England --  17th century",1660
A42469,"Thomas Gataker B.D. his vindication of the annotations by him published upon these words, Thus saith the Lord, learn not the way of the heathen, and be not dismayed at the signes of heaven, for the heathen are dismayed at them, Jer. 10. 2 against the scurrilous aspersions of that grand imposter Mr. William Lillie : as also against the various expositions of two of his advocates, Mr. John Swan, and another by him cited, but not named : together with the annotations themselvs : wherein the pretended grounds of judiciary astrologie, and the Scripture-proofes produced for it are discussed and refuted.","Gataker, Thomas, 1574-1654.",Printed by J L for Richard Thrayle,London,"Lilly, William, 1602-1681. -- Swan, John, d. 1671. -- Bible. --  O.T. --  Jeremiah X, 2 --  Criticism, interpretation, etc.",1653
A45322,"Susurrium cum Deo soliloqvies, or, Holy self-conferences of the devout soul upon sundry choice occasions with humble addresses to the throne of grace : together with The souls farwell to earth and approaches to heaven / by Jos. Hall.","Hall, Joseph, 1574-1656. Soules farewell to earth and approaches to heaven.; Hall, Joseph, 1574-1656.",Printed by Will Hunt and are to be sold by George Lathum Junior,London,Devotional literature.,1651
A45174,"Cheirothesia, or, A confirmation of the apostolicall confirmation of children setting forth the divine ground, end, and use of that too much neglected institvtion, and now published as an excellent expedient to truth and peace / by Jos. Hall ...","Hall, Joseph, 1574-1656.",Printed for John Place,London,Imposition of hands. -- Confirmation --  Church of England.,1651
A42456,"An answer to Mr. George Walkers vindication, or rather, fresh accusation wherein he chargeth Mr. Wotton, besides his former foul aspersions of heresie and blasphemy, with Arianism, Mr. Gataker with Socinianism, Dr. Gouge and Mr. Downham with a fase attestation, Dr. Baylie and Mr. Stock with self-condemnation, all the eight ministers employed in the busines between himself and Mr. Wotton with partiality and unjust judgement : upon occasion of a relation concerning that busines / written by the said Thomas Gataker and by him now again avowed, wherein the said M. Walkers vindication is in many things shewed to be an untrue relation.","Gataker, Thomas, 1574-1654.",Printed by E G for F Clifton,London,"Walker, George, 1581?-1651. -- Dissenters, Religious --  England --  Early works to 1800. -- Dissenters, Religious --  Early works to 1800. -- Arianism --  Early works to 1800. -- Socinianism --  Early works to 1800.",1642
A45303,"A modest offer of some meet considerations tendered to the learned prolocvtor and to the rest of the Assembly of Divines, met at Westminster by a true lover of truth and peace.","Hall, Joseph, 1574-1656.",s n,Oxford,Great Britain --  Church history --  17th century.,1644
A45311,"Resolvtions and decisions of divers practicall cases of conscience in continuall use amongst men very necessary for their information and direction in these evil times, in four decades / by Jos. Hall ...","Hall, Joseph, 1574-1656.",No publisher,London,Christian life.,1650
A45190,The contemplations upon the history of the New Testament. The second tome now complete : together with divers treatises reduced to the greater volume / by Jos. Exon.,"Hall, Joseph, 1574-1656.",Printed by James Flesher,London,Bible. --  N.T. --  History of Biblical events.,1661
A45182,"Christ mysticall, or, The blessed union of Christ and his members also, An holy rapture, or, A patheticall meditation of the love of Christ : also, The Christian laid forth in his whole disposition and carriage / by J.H. D.D. B.N.","Hall, Joseph, 1574-1656.",Printed by M Flesher and are to be sold by William Hope Gabriel Beadle and Nathaniel Webbe,London,Jesus Christ --  Mystical body.,1647
A45313,"Satans fiery darts quenched, or, Temptations repelled in three decades : for the help, comfort, and preservation of weak Christians in these dangerous times of errour and seduction / by I.H. ...","Hall, Joseph, 1574-1656.",Printed by M F for N Butter,London,"Temptation. -- Theology, Practical.",1647
A45301,A letter sent to an honourable gentleman in way of satisfaction concerning some slanderous reports lately raised against the bishops and the rest of the clergie of this kingdome.,"E. I.; Hall, Joseph, 1574-1656.",s n,London,"Bishops --  England --  17th century. -- Clergy --  England --  17th century. -- Great Britain --  History --  Charles I, 1625-1649.",1641
A45237,"Episcopal admonition by the Right Reverend Father in God, Dr. Joseph Hall, Late Lord Bishop of Exeter, sent in a letter to the House of Commons, April 28, 1628.","Hall, Joseph, 1574-1656.",Printed for C G,London,Church of England --  Bishops --  Early works to 1800. -- Episcopacy --  Early works to 1800. -- Broadsides --  England --  London --  17th century,1681
A45291,The lavvfvlnes and vnlavvfvlnes of an oath or covenant set downe in short propositions agreeable to the law of God and man and may serve to rectifie the conscience of any reasonable man : very fitting for every man to take into serious consideration in these undutifull times : whether he hath sworne or not sworne to any late or new oath or covenant made by any subordinate authority whatsoever.,"Hall, Joseph, 1574-1656.",by Leonard Lichfield,Printed at Oxford,Oaths --  England.,1643
A45250,The great mystery of godliness laid forth by way of affectuous and feeling meditation : also the invisible world discovered to spirituall eyes and reduced to usefull meditation in three books / by Jos. Hall.,"Hall, Joseph, 1574-1656.",Printed by E Cotes for John Place,London,Church of England --  Prayer-books and devotions. -- Christian life.,1659
A45317,"Seven irregragable propositions concerning oaths Dedicated to King Charles I. By the right reverend Dr. Jos. Hall, then Lord Bishop of Exon. And printed in the year 1639.","Hall, Joseph, 1574-1656.",s n,London,Oaths --  England --  Early works to 1800.,1700
A45274,"Holy raptures, or, Patheticall meditations of the love of Christ together with A treatise of Christ mysticall, or, The blessed union of Christ and his members : also, The Christian laid forth in his whole disposition & carriage / by Jos. Hall ...","Hall, Joseph, 1574-1656.",Printed by E C for John Sweeting,London,Jesus Christ --  Meditations. -- Mystical union.,1652
A41670,"A learned and very useful commentary on the whole epistle to the Hebrews wherein every word and particle in the original is explained ... : being the substance of thirty years Wednesdayes lectures at Black-fryers, London / by that holy and learned divine Wiliam Gouge ... : before which is prefixed a narrative of his life and death : whereunto is added two alphabeticall tables ...","Gouge, Thomas, 1605-1681.; Gouge, William, 1578-1653.",Printed by A M T W and S G for Joshua Kirton,London,Bible. --  N.T. --  Hebrews --  Commentaries.,1655
A45297,A letter concerning Christmasse sent to a knight in Suffolke by that Reverent Father in God Dr. Joseph Hall ...,"Hall, Joseph, 1574-1656.",Printed by E C for Fran Grove,London,Christmas.,1652
A42464,"Mysterious cloudes and mistes, shunning the cleer light, a little further disclosed in a short answer to Mr. John Simpsons long appendix, entituled, Truth breaking forth through a cloud and mist of slanders, wherein the charge of slander, so far as it concerneth, both himself and some others, is taken of and removed / by Tho. Gataker ...","Gataker, Thomas, 1574-1654.",Printed by E Griffin and are to be sold by Fulke Clifton,London,"Simpson, John, 17th cent. -- Faith.",1648
A45315,"Select thoughts, or, Choice helps for a pious spirit a century of divine breathings for a ravished soule, beholding the excellencies of her Lord Jesus / by J. Hall ...","Hall, Joseph, 1574-1656. Breathings of a devout soul.; Hall, Joseph, 1574-1656.",Printed for Nath Brooke,London,Devotional literature.,1654
A45319,A short answer to the tedious Vindication of Smectymnvvs by the avthor of the Humble remonstrance.,"Hall, Joseph, 1574-1656.",Printed by Nathaniel Butter,London,Smectymnuus. --  Vindication of Smectymnuus. -- Church of England --  Controversial literature.,1641
A02548,"The honor of the married clergie, maintayned against the malicious challenges of C.E. Masse-priest: or. The apologie written some yeeres since for the marriage of persons ecclesiasticall made good against the cauils of C.E. pseudo-Catholik priest. In three books. By Ios. Hall, D. of Diuin. Deane of Worcest.","Erasmus, Desiderius, d. 1536. An liceat sacerdotibus inire matrimonia.; Hall, Joseph, 1574-1656.",Printed by W S tansby for H Fether stone,London,"Coffin, Edward, 1571-1626. --  Refutation of M. Joseph Hall his apologeticall discourse, for the marriage of ecclesiasticall persons. -- Celibacy --  Early works to 1800.",1620
A02527,"Contemplations vpon the principal passages of the holie historie. The third volume: in three bookes. By I. Hall, Doctor of Diuinitie","Hall, Joseph, 1574-1656.",Printed by H umphrey L ownes and Eliot s Court Press for Nathanael Butter and William Butler,London,Bible. --  O.T --  Meditations --  Early works to 1800.,1615
A09999,"The saints daily exercise A treatise concerning the whole dutie of prayer. Delivered in fiue sermons vpon I Thess. 5.17. By the late faithfull and worthy minister of Iesus Christ, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Maiesty, Master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Sibbes, Richard, 1577-1635.; Preston, John, 1587-1628.; Davenport, John, 1597-1670.",Printed by W I ones and are to bee sold by Nicholas Bourne at the South Entrance of the Royall Exchange,London,"Sermons, English --  17th century. -- Prayer --  Early works to 1800.",1629
A01982,A short catechisme wherein are briefely laid downe the fundamentall principles of Christian religion. Needfull to be knowne of all such as come to the Lords Table. Whereunto is added morning and euening prayer for a family.,"Gouge, William, 1578-1653.",Printed by Io Beale,London,"Catechisms, English --  17th century.",1616
A01551,"True contentment in the gaine of godlines, with its self-sufficiencie A meditation on 1. Timoth. 6. 6. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Edward Griffin for William Bladen and are to be sold at his shop at the signe of the Bible neere the great north dore of Paules,London,Contentment --  Early works to 1800.,1620
A01532,"A discussion of the popish doctrine of transubstantiation vvherein the same is declared, by the confession of their owne writers, to haue no necessary ground in Gods Word: as also it is further demonstrated to be against Scripture, nature, sense, reason, religion, and the iudgement of t5xxauncients, and the faith of our auncestours: written by Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by I ohn L egat for William Sheffard and are to bee sold at his shoppe at the entring in of Popes head Alley out of Lumbard streete,London,Catholic Church --  Controversial literature. -- Transubstantiation --  Early works to 1800.,1624
A09950,"The breast-plate of faith and love. A treatise, wherein the ground and exercise of faith and love, as they are set upon Christ their object, and as they are expressed in good workes, is explained. / Delivered in 18 sermons upon three severall texts, by the late faithfull and worthy minister of Iesus Christ, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Maiesty, Master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.; Davenport, John, 1597-1670, ed.; Sibbes, Richard, 1577-1635, ed.",Printed by W I ones for Nicolas Bourne and are to be solde at the South Entrance of the Royall Exchange,London,"Faith --  Early works to 1800. -- Love (Theology) --  Early works to 1800. -- Sermons, English --  17th century.",1630
A02591,"The true peace-maker laid forth in a sermon before his Maiesty at Theobalds. September 19, 1624. By Ios. Hall deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by I Haviland for Nath Butter,London,"Sermons, English --  17th century.",1624
A02525,"Contemplations vpon the principall passages of the holy storie. The first volume, in foure bookes by J.H. ...","Hall, Joseph, 1574-1656.",Printed by M Bradwood for Sa Macham,London,Bible. --  O.T. --  Meditations. -- Bible. --  O.T. --  History of Biblical events.,1612
A02537,"The great impostor laid open in a sermon at Grayes Inne, Febr. 2.1623. By Ios. Hall D.D.","Hall, Joseph, 1574-1656.",Printed by J Haviland for Nath Butter,London,"Sermons, English --  17th century.",1623
A09997,"Remaines of that reverend and learned divine, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Majesty, master of Emanuel Colledge in Cambridge, and sometimes preacher of Lincolnes-Inne Containing three excellent treatises, namely, Iudas's repentance. The saints spirituall strength. Pauls conversion.","Preston, John, 1587-1628.",Printed by John Beale for Andrew Crooke,London,No Keywords,1634
A01530,"Maskil le-David = Dauids instructer A sermon preached at the visitation of the Free-Schole at Tunbridge in Kent, by the wardens of the Worshipfull Companie of Skinners; by Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Edward Griffin,London,"Sermons, English --  17th century.",1620
A01553,Tvvo mariage sermons the former on Prov. 19. 14. By Thomas Gataker B. of D. and pastor of Rotherhith. The latter on Iohn 2. 1--12. By that learned and judicious divine Mr William Bradshaw some time fellow of Sidney Colledge in Cambridge.,"Gataker, Thomas, 1574-1654.; Bradshaw, William, 1571-1618. aut",Printed by Edward Griffin for Fulke Clifton and are to be sold at his shop on New Fish street hill vnder Saint Margerets Church,London,"Sermons, English --  17th century.",1620
A02513,The arte of diuine meditation profitable for all Christians to knowe and practise; exemplified with a large meditation of eternall life. By Ioseph Hall.,"Hall, Joseph, 1574-1656.",By Humfrey Lownes for Samuel Macham and Mathew Cooke and are to bee sold in Pauls Church yard at the signe of the Tigers head,Imprinted at London,Meditations --  Early works to 1800.,1606
A01980,"A recovery from apostacy Set out in a sermon preached in Stepny Church neere London at the receiving of a penitent renegado into the Church, Octob. 21. 1638. By William Gouge D.D. and min. in Black-Friers London Herein is the history of the surprizall and admirable escape of the said penitent.","Gouge, William, 1578-1653.",Printed by George Miller for Ioshua Kirton and Thomas Warren at their shop in Pau s sic Church yard at the white Horse,London,"[Jukes, Vincent] --  Sermons. -- Sermons, English --  17th century.",1639
A01541,"Marriage duties briefely couched togither out of Colossians, 3. 18, 19. By Thomas Gataker Bachelar of Diuinitie and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by William Iones for William Bladen and are be sold at his shop at the signe of the Bible in Pauls Church yard,London,"Marriage --  Religious aspects --  Early works to 1800. -- Sermons, English --  17th century.",1620
A09972,"The lavv out lavved· Or, The charter of the Gospell shewing the priviledge and prerogative of the saints by vertue of the covenant Wherein these foure points of doctrine are properly observed, plainely proved, both by Scripture, and reason: and pithily applyed. Viz: doctrine 1 That he that is in the state of grace lyeth in no knowne sinne, no sinne hath dominion over him. 2 That sinne though it doth not raigne in the saints, yet it doth remaine and dwell in them. 3 That the way to overcome sinne, is to get assurance of the love, and grace, and favour of God, whereby it is forgiven them. 4 That whosoever is under the law, sinne hath dominion over him. By that late faithfull and worthy minister of Iesus Christ. Iohn Preston. Doctor in divinity, chaplaine in ordinary to his Majestie, master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.",Printed by Iohn Wreittoun,Edinburgh,Christian life --  Early works to 1800.,1631
A09956,"The deformed forme of a formall profession. Or, The description of a true and false christian either excusing, or accusing him, for his pious, or pretended conversation. Shewing that there is a powerfull godlynes necessary to salvation, and that many have but the forme, but not the power thereof. In handling whereof these three things are plainely and powerfully explained and applyed. what godlines is. what the power of it. what the reasons why some have but the forme thereof. together with the meanes, and marks, both how to attaine, and to try our selves whether we have the power thereof or not. By that late faithfull and worthy minister of Iesus Christ. Iohn Preston. Doctor in divinity, chaplaine in ordinary to his Maiestie, master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.",Printed by Iohn Wreittoun,Edinburgh,Christian life --  Early works to 1800.,1632
A09981,"A liveles life: or, Mans spirituall death in sinne Wherein is both learnedly and profitably handled these foure doctrines the spirituall death in sinne. The doctrine of humiliation. Mercy to be found in Christ. Continuance in sinne, dangerous. Being the substance of severall sermons upon Ephes. 2. 1,2,3. And you hath he quickned, who were dead in trespasses and sins, &c. Whereunto is annexed a profitable sermon at Lincolnes Inne, on Gen. XXII. XIV. Delivered by that late faithful preacher, and worthy instrument of Gods glory, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Maiesty, master of Emanuel Colledge in Cambridge, and sometimes preacher of Lincolnes-Inne.","Preston, John, 1587-1628.",Printed by I Beale for Andrew Crooke at the Blacke Beare in Paul s Church yard,London,"Sin --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1633
A02517,"The best bargaine A sermon preached to the Court at Theobalds. on Sunday, Sept. 21. 1623. By Ios. Hall D.D.","Hall, Joseph, 1574-1656.",Printed by I Haviland for Nath Butter,London,"Sermons, English --  17th century.",1623
A01538,Ieroboams sonnes decease a funerall sermon on part of 1 Kings 14. 17. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by Iohn Hauiland,London,Funeral sermons.,1627
A01545,"Of the nature and vse of lots a treatise historicall and theologicall; written by Thomas Gataker B. of D. sometime preacher at Lincolnes Inne, and now pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Edward Griffin and are to be sold by William Bladen at the signe of the Bible at the great north dore of Paules,London,"Balmford, James, b. 1556. --  Short and plaine dialogue concerning the unlawfulnes of playing at cards or tables, or any other game consisting in chance. -- Gambling --  Religious aspects --  Early works to 1800.",1619
A02578,Quo vadis? A iust censure of travell as it is commonly vndertaken by the gentlemen of our nation. By Ios. Hall D. of Diuinitie.,"Hall, Joseph, 1574-1656.",Printed by Edward Griffin for Nathaniel Butter,London,Travel --  Early works to 1800.,1617
A01534,"A good vvife Gods gift and, a vvife indeed. Tvvo mariage sermons. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654. Two mariage sermons.; Gataker, Thomas, 1574-1654.",Printed by Iohn Hauiland for Fulke Clifton,London,"Wives --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1623
A02566,"One of the sermons preach't to the Lords of the High Court of Parliament, in their solemne fast held on Ashwednesday, Feb. 18 And by their appointment published: by Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,"Sermons, English --  17th century.",1629
A01528,"Christian constancy crovvned by Christ A funerall sermon on Apocalyps 2.10. preached at the buriall of M. VVilliam Winter, citizen of London; together with the testimonie then giuen vnto him. By Thomas Gataker, B. of D. and pastor of Rotherhith.","Sibbes, Richard, 1577-1635.; Gataker, Thomas, 1574-1654.",Printed by Iohn Hauiland for William Bladen and are to be sold at the signe of the Bible at the great north doore of Pauls,London,"Winter, William, --  citizen of London. -- Sermons, English --  17th century. -- Funeral sermons.",1624
A02519,"The character of man laid forth in a sermon preach't at the court, March, 1⁰. 1634. By the L. Bishop of Exceter.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nat Butter,London,"Sermons, English --  17th century.",1635
A01547,"Saint Stevens last will and testament A funerall sermon on Acts 7. ver. 59. preached at the enterrement of the remaines of Mris Joice Featly. Together with the testimonie then given unto her by Tho. Gataker, B. of D. and rector of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by E lizabeth P urslowe for Nicolas Bourne and are to be sold at his shop at the south entrance of the Royall Exchange,London,"Featley, Joyce, d. 1637. -- Sermons, English --  17th century. -- Funeral sermons --  Early works to 1800.",1638
A01524,"An anniuersarie memoriall of Englands deliuery from the Spanish inuasion deliuered in a sermon on Psal. 48. 7,8. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Philemon Stephens and Christopher Meredith at the Golden Lion in Pauls Churchyard,London,"Sermons, English --  17th century.",1626
A02339,"Two guides to a good life The genealogy of vertue and the nathomy of sinne. Liuely displaying the worth of one, and the vanity of the other.","Humfrey, Richard, attributed name.; Hall, Joseph, 1574-1656, attributed name.",Printed by W Iaggard,London,Christian life --  Early works to 1800.,1604
A02552,"The Kings prophecie: or VVeeping ioy Expressed in a poeme, to the honor of Englands too great solemnities. Ios. Hall.","Hall, Joseph, 1574-1656.",Printed by T C reede for Symon Waterson,London,"James --  I, --  King of England, 1566-1625 --  Poetry --  Early works to 1800.",1603
A02531,"Contemplations, the sixth volume. By Ios. Hall D. of D.","Hall, Joseph, 1574-1656.",Printed by I ohn H aviland for Nathaniel Butter,London,Bible. --  O.T --  Meditations --  Early works to 1800. -- Bible. --  N.T --  Meditations --  Early works to 1800.,1622
A01975,"A guide to goe to God: or, An explanation of the perfect patterne of prayer, the Lords prayer. By William Gouge, B. in D. and minister of Gods Word in Black-Friers London","Gouge, William, 1578-1653.",Printed by G M iller and R B adger for Edward Brewster and are to be sold at his shop neere the great north dore of St Pauls Church at the signe of the Bible,At London,Lord's prayer --  Early works to 1800.,1626
A09970,"The golden scepter held forth to the humble VVith the Churches dignitie by her marriage. And the Churches dutie in her carriage. In three treatises. The former delivered in sundry sermons in Cambridge, for the weekely fasts, 1625. The two latter in Lincolnes Inne. By the late learned and reverend divine, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to His Maiesty, Mr. of Emanuel Colledge in Cambridge, and somtime preacher at Lincolnes Inne.","Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.; Ball, Thomas, 1589 or 90-1659.; Glover, George, b. ca. 1618, engraver.",Printed by R Badger for N Bourne at the Royall Exchange and R Harford at the gilt Bible in Queenes head Alley in Pater noster Row and by F Eglesfield at the Marigold in Pauls Church yard,London,Christian life --  Early works to 1800.,1638
A02585,The righteous mammon an hospitall-sermon preach't in the solemne assembly of the city on Munday in Easter-weeke 1618 / by Ios. Hall ...,"Hall, Joseph, 1574-1656.",Printed by Edward Griffin for Nathaniell Butter,London,"Bible. --  N.T. --  Timothy, 1st, VI, 17 --  Sermons. -- Sermons, English --  17th century.",1618
A02589,"A sermon of publike thanksgiuing for the wonderfull mitigation of the late mortalitie preacht before his Matie; vpon his gracious command, at his court of Whitehall, Ian. 29. 1625. And vpon the same command published by Ios. Hall deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,"Sermons, English --  17th century.",1626
A01979,"The vvhole-armor of God: or A Christians spiritual furniture, to keepe him safe from all the assaults of Satan First preached, and now the second time published and enlarged for the good of all such as well vse it:whereunto is also added a treatise of the sinne against the Holy Ghost. By VVilliam Gouge B.D. and preacher of Gods Word in Blacke Fryers London. ...","Gouge, William, 1578-1653.",Printed by Iohn Beale,At London,"Spiritual life --  Modern period, 1500-. -- Sin, Unpardonable --  Early works to 1800.",1619
A09958,"The doctrine of the saints infirmities Delivered in severall sermons by John Preston Doctor in Divinity, Mr. of Emanuel-Colledge in Cambridge. And late preacher of Lincolnes Inne.","Marshall, William, fl. 1617-1650, engraver.; Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.; Ball, Thomas, 1589 or 90-1659.",Printed by Nich and Iohn Okes for Hen Taunton and are to be sold at his shop in St Dunstans Church yard in Fleet street,London,"Sermons, English --  17th century.",1636
A09967,"The fulnesse of Christ for vs A sermon preached at the court before King James of blessed memory. By Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Majestie, Master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.",Printed by M P arsons for Iohn Stafford dwelling in Blake horse Alley neere Fleetstreet,London,"Sermons, English --  17th century.",1639
A01970,"The dignitie of chiualrie set forth in a sermon preached before the Artillery Company of London, Iune xiij. 1626. By William Gouge, B. of Diuinity and preacher of Gods Word, in Black-friers London.","Gouge, William, 1578-1653.",Printed by G eorge M iller for Ralph Mab,London,"Sermons, English --  17th century. -- War --  Religious aspects --  Christianity --  Early works to 1800.",1626
A01533,Gods parley vvith princes with an appeale from them to him. The summe of two sermons on the 3. last verses of the 82. Psalme; preached at Sergeants-Inne in Fleet-Streete. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by Edw Griffin and are to be sold by Timothy Barlow at his shop in Pauls Church yard at the signe of the Bull head,London,"Sermons, English --  17th century.",1620
A01550,"The spirituall vvatch, or Christs generall watch-word A meditation on Mark. 13. 37. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Edward Griffin for William Bladen and are to be sold at the signe of the Bible at the great north dore of Paules,London,"Spiritual life --  Modern period, 1500-.",1622
A02549,"An humble remonstrance to the High Court of Parliament, by a dutifull sonne of the Church","Hall, Joseph, 1574-1656.",Printed by M iles F lesher for Nathaniel Butter in Pauls Church yard at the pyde Bull neare St Austins gate,London,Episcopacy --  Early works to 1800.,1641
A02534,Epistles the first volume: Containing II. decads. By Ioseph Hall,"Hall, Joseph, 1574-1656.",Printed by H umphrey L ownes for Samuel Macham E Edgar are to be sold in Pauls Church yard at the signe of the Bull head,At London,No Keywords,1608
