id,title,author,publisher,pubplace,keywords,date
B07960,November 29. Numb. 50. The continvation of ovr forraine intelligence since the 22. to this present moneth. The first part.,Anonymous,Printed for Nath Butter and Nicolas Bourne,London,"Gustaf --  II Adolf, --  King of Sweden, 1594-1632 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Campaigns --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800.",1631
B00460,"A relation of the late horrible treason, intended against the Prince of Orange, and the whole state of the vnited prouinces, according to the Dutch coppy printed at the Hage. Whereunto is added these particulars out of our Weekely Newes: A declaration published by the French king, in behalfe and for the restoring of the Marquesse of Rosny ... The arriuall at Constantinople of the ambassadors of Sweden, Muscouia, and Polonia ... Whereunto is added A most true and wonderfull vision seene by Intien Iansen ... at Oosterzee ... With diuers other particular relations, of many parts of the world..",Anonymous,Printed for Nathaniel Butter Bartholomew Downes and Thomas Archer,London,"Frederick Henry, --  Prince of Orange, 1584-1647 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Sources. -- Europe --  History --  1517-1648 --  Early works to 1800.",1623
A89915,"An exposition vpon the Epistle to the Colossians Wherein, not onely the text is methodically analysed, and the sence of the words, by the help of writers, both ancient and moderne is explayned: but also, by doctrine and vse, the intent of the holy Ghost is in euery place more fully vnfolded and vrged. ... Being, the substance of neare seuen yeeres weeke-dayes sermons, of N. Byfield, late one of the preachers for the citie of Chester.","Byfield, Nicholas, 1579-1622.; Byfield, Nicholas, 1579-1622.",Printed by E dward G riffin for Nathaniel Butter and are to be sould at his shop at the signe of the Pide Bull in Pauls Church yard neare to S Austins Gate,London,Bible. --  N.T. --  Colossians --  Commentaries.,1617
A88047,"A letter written upon occasion from the Low-countries, concerning a difference, betwixt the Prince of Orange, and the states, shewing upon what occasion it grew. Whereunto is added, aviso's from severall places, of the taking of the Iland of Providence, by the Spaniard, from the English.","La Fin, Charles de.; La Fin, Charles de.",Printed for Nath Butter,London,"Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1642
A80382,"The Continuation of our forraine occurences: vvith the confirmation of the late cruell and bloody battell fought betwixt Wesell and Collen. And the particulars of the losses on both sides, and what townes the Weymarish and Hessish have since taken. : Also [S]ome letters and passages of note from other parts of Christendome. / Translated and collected out of good originalls.",Anonymous,Printed for Nath Butter at Austins Gate in Pauls Church yard at the signe of the Pyde Bull,Lo ndon,"Thirty Years' War, 1618-1648. -- Germany --  History --  1618-1648. -- Europe --  History --  17th century.",1642
A86974,"A sermon preach't to his Maiesty, at the court of White-hall. Aug.8. / By Jos. B. of Exon.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by M Flesher for Nat Butter,London,"Bible. --  O.T. --  Psalms CVII, 34 --  Sermons --  Early works to 1800. -- Sermons, English --  17th century. -- Great Britain --  History --  Charles I, 1625-1649 --  Sermons --  Early works to 1800.",1641
A86958,"A letter lately sent by a reverend bishop from the Tovver, to a private friend and by him thought fit to be published.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.; H. S.",printed for Nath Butter,London,"Hall, Joseph, 1574-1656 --  Early works to 1800.",1642
A81098,"A cruell and bloudy battaile, betwixt the VVeymarish and Hessish, and the Imperialists, the like hath not happened these many yeeres. Fought betwixt Collen and VVeesel, the 12. 22. of last moneth, where it pleased God to give the victory to the Weymarish and Hessish. The names of the commanders both slain and taken prisoners. The exceeding great feare and danger Collen is now in. A faire opportunity being now offered to recover the Palatinate againe, if friends were both ready and willing.",Anonymous,Printed for Nath Butter,London,"Thirty Years' War, 1618-1648 --  Campaigns --  Germany --  Early works to 1800. -- Germany --  History --  1618-1648 --  Early works to 1800.",1642
A90673,"VVarranted tydings from Jreland. Written by Master Robert Pickering, secretary unto the Right Worshipfull, Sir Simon Harcourt, Sergeant-Major of all the horse troops there arrived. From Corke, January 16, 1461 [sic].","Pickering, Robert, 17th cent.; Pickering, Robert, 17th cent.",Printed for Nathanaell Butter,London,Ireland --  History --  Rebellion of 1641 --  Early works to 1800.,1642
A90552,"A sermon lately preached at court, before His Majesty, in ordinary attendance: by VVilliam Peterson, D.D. and Deane of Exeter. Chaplaine to His Majesty.","Peterson, William, d. 1661.; Peterson, William, d. 1661.",Printed for Nath Butter,London,"Bible. --  N.T. --  James V, 13 --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1642
A91501,"VVorse and worse nevves from Ireland being the coppy of a letter read in the House of Parliament, the 14. of this instant moneth of December, 1641. Wherein is contained such unheard-of cruelties, committed by the papists against the Protestants, not sparing age nor sex, that it would make a Christians heart to bleede.","Partington, Thomas.; Partington, Thomas.",Printed for Nath Butter,London,Protestants --  Ireland --  Early works to 1800. -- Ireland --  History --  Rebellion of 1641 --  Early works to 1800.,1641
A96312,"The state of Dublin, as it stood the 27. of December, and of other parts of Ireland. Being the copy of a letter sent from a good hand to an alderman of this city. By reading which you will finde the vanity and falshood of those vaine foolish pamphlets invented and published of late. With a strange and unheard of flocking together of severall kinde of birds over the city of Dublin on Christmas eve last.","Whetcombe, Tristram.; Whetcombe, Tristram.",for Nath Butter,Printed at London,Ireland --  History --  Rebellion of 1641 --  Early works to 1800. -- Dublin (Ireland) --  History --  Early works to 1800.,1642
A72942,"Svvethland and Poland vvarres A souldiers returne out of Sweden, and his newes from the warres: or, Sweden and Poland vp in armes. And the entertainement of English souldiers there: with the fortunes and successe of those 1200. men that lately went thither.","Nixon, Anthony.; Nixon, Anthony.",printed for Nathaniell Butter,At London,"Swedish-Polish War, 1617-1629 --  Early works to 1800. -- Poland --  History --  17th century --  Early works to 1800. -- Sweden --  History --  17th century --  Early works to 1800.",1610
A73765,"Good newes for Christendome Sent to a Venetian in Ligorne, from a merchant in Alexandria. Discouering a wonderfull and strange apparition, visibly seene for many dayes togither in Arabia, ouer the place, where the supposed tombe of Mahomet (the Turkish prophet) is inclosed: by which the learned Arabians prognosticate the reducing & calling of the great Turke to Christianitie. With many other notable accidents: but the most remarkable is the miraculous rayning of bloud about Rome. Done out of the Italian.","Cortano, Ludovico.; Cortano, Ludovico.; Butter, Nathaniel, d. 1664, attributed name.",Printed by G Purslowe for Nathaniel Butter,London,Curiosities and wonders --  Early works to 1800. -- Miracles (Islam) --  Early works to 1800.,1620
A73288,"VVaters of Marah, and Meribah: or, the source of bitternes, and strife, sweetned and allayed by way of aduice, refutation, censure, against the pseudo-zelots of our age: by Humphrey Sydenham, master of arts, late fellow of Wadham Colledge in Oxford.","Sydenham, Humphrey, 1591-1650?; Sydenham, Humphrey, 1591-1650?",printed by Elizabeth Allde for Nathaniel Butter,London,"Sermons, English --  17th century.",1630
A79627,"Articles to be inquired of in the diocesse of S. Asaph. In the fift visitation of the reverend father in God, Iohn, Lord Bishop of S. Asaph. 1642","Church of England. Diocese of Saint Asaph. Bishop (1660-1666 : Griffith); Church of England. Diocese of Saint Asaph. Bishop (1660-1666 : Griffith); Griffith, George, 1601-1666.",printed for Nath Butter,London,"Church of England --  Pastoral letters and charges --  Early works to 1800. -- Visitations, Ecclesiastical --  England --  Early works to 1800.",1642
A68865,"Catalogus Protestantium: or, the Protestants kalender Containing a suruiew of the Protestants religion long before Luthers dayes, euen to the time of the Apostles, and in the primitiue Church. By George Web D. of Diuinity, and preacher of the Word of God at the Bathe.","Webbe, George, 1581-1642.; Webbe, George, 1581-1642.",Printed by Miles Flesher for Nathanael Butter,London,Protestantism --  Early works to 1800. -- Church history --  Early works to 1800.,1624
A68416,"Severall letters betwixt the French king and the q. mother, concerning the present troubles there vnto which is added, the French king's declaration vpon the departure of the queene mother, and monsieur his brother out of the kingdome : the confirmation of the court parliament of Paris vpon the same / faithfully translated out of the French.","Louis XIII, King of France, 1601-1643.; Louis XIII, King of France, 1601-1643.; Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642.",Printed for Nath Butter and Nich Bourne,London,"Marie de Médicis, --  Queen, consort of Henry IV, King of France, 1573-1642. -- France --  History --  Louis XIII, 1610-1643.",1631
A68106,"A declaration of Henry Marc de Gouffier Marquise of Boniuet, Lord of Creuecœur, &c. Made in the consistorie of Rochell, in the presence of the pastors and elders of the said towne; as also of Monsieur de la Violette and Theuenot, pastors of the churches of Marans and Benet, on Wednesday being the third of August, 1616. The which very same protestation likewise hath beene made by the said Lord Marquise in the presence of the whole church of Rochel, on Sunday being the seuenth of the said moneth, after the morning sermon in the great church. At Rochell, printed for H. Haultin, by Cornelis Hertman. 1616.","Bonnivet, Henri Marc de Gouffier, Marquis de, d. 1589.; Bonnivet, Henri Marc de Gouffier, Marquis de, d. 1589.; E. M., of Christ Church, Oxford.; Meetkerke, Edward, 1590-1657.; R. M., fl. 1616.",Printed by Edward Griffin for Nathaniel Butter dwelling neere S Austens gate at the signe of the Pide Bull,London,"Bonnivet, Henri Marc de Gouffier, --  Marquis de, d. 1589. -- Catholic Church --  Controversial literature.",1616
A68126,"The vvorks of Ioseph Hall Doctor in Diuinitie, and Deane of Worcester With a table newly added to the whole worke.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.; Lo., Ro.",Printed by John Haviland Miles Flesher and John Beale for Nath Butter Thomas Pavier Miles Flesher John Haviland George Winder and Hanna Barret,London,No Keywords,1625
A49200,"A letter written by the French king to the Cardinall Richieleu occasioned upon a letter ... from Pope Vrban the 8, intimating the miserable condition the Catholicks (both in England and Ireland) are like to come into, and upon some late proceedings of the Parliament in England : commanding the said cardinall to hold and observe the like strict hand towards the Hugonets, or Protestants, in France : whereunto is added the Cardinals answer to His Majesty and expression of his zeale in the observation of his commands therin / faithfully translated out of the French copy.","Louis XIII, King of France, 1601-1643.; Louis XIII, King of France, 1601-1643.; Richelieu, Armand Jean du Plessis, duc de, 1585-1642.; Catholic Church. Pope (1623-1644 : Urban VIII)",Printed for Nath Butter,London,Huguenots --  France.,1642
A51471,"The most remarkable passages from most parts of Christendome, for about three months past gathered out of the best intelligence that comes to this kingdome, either by letters or otherwise, very usefull for our nation to take notice of. Wherein you have the actions of Germany, France, Spain, Italy, and the Low-Countryes. In Upper Germany, the various fortunes of the Swedish and Imperiall armies. In Lower Germany (since the joyning of the Hessish and Weymarish) the continuall good successe of that party against Lamboy, the Bishop of Collen, and other their confederates. The undertakings and actions of the French and Spanish Kings in Catalonia, with the taking of Coluvre. Something of the Hollander both at home and abroad, in the West-Indies, as the taking S. Tomee.",Anonymous,printed for Nath Butter,London,"Thirty Years' War, 1618-1648 --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800. -- West Indies --  History --  17th century --  Early works to 1800.",1642
A53132,"Nevves from forraigne parts for the last two weeks past, very fitting for this state to take notice of in this time of division and distraction especially the great councell of the kingdome, the Parliament : in which you shall fine matter enough to make use of, according to the old proverb, When your neighbours house is on fire looke to your owne ...",Anonymous,Printed at London for Nath Butter,London,"Thirty Years' War, 1618-1648. -- Germany --  History --  1618-1648. -- Europe --  History --  1517-1648.",1641
A16503,"The anatomie of conscience Or a threefold reuelation of those three most secret bookes: 1. The booke of Gods prescience. 2. The booke of mans conscience. 3. The booke of life. In a sermon preached at the generall assises holden at Derby, in Lent last. 1623. By Immanuel Bourne ...","Bourne, Immanuel, 1590-1672.; Bourne, Immanuel, 1590-1672.",Printed by G E ld and M F lesher for Nathaniel Butter and are to be sold at his shop neere S Austins Gate at the signe of the Pyde Bull,London,"Conscience --  Religious aspects --  Christianity --  Early works to 1800. -- Sermons, English --  t17th century.",1623
A17474,"Diatelesma. The fifth part or number comprehending the principall actions of Germany, France, Spaine, and the Neatherlands, continued from November, 1637.",N. C.,Printed by Tho Harper for Nath Butter and Nich Bourne,London,"Thirty Years' War, 1618-1648. -- Europe --  History --  1517-1648.",1639
A15800,"Selected sentences out of sacred antiquitie, conducing to the establishment of faith and good manners. Gathered by W. Wynne","Wynne, William, fl. 1616-1624.; Wynne, William, fl. 1616-1624.",Printed by E A llde for Nathaniell Butter,London,Christian life --  Early works to 1800.,1624
A17335,"The moderate Christian a sermon preached in Exeter at a trienniall visitation of the Reverend Father in God, Ioseph Lord Bishop of that see. March 24. 1630. By Iohn Bury, sometime Fellow of Baliol Colledge in Oxford.","Bury, John, 1580-1667.; Bury, John, 1580-1667.",Printed by William Stansby for Nathaniell Butter at Saint Anstins sic Gate,London,"Sermons, English --  17th century.",1631
A10503,"A True and exact relation of the most remarkeable passages which haue happened in the Ile of Ree, commonly called Saint Martins Iland, since the 6. of August last past to the 24. of the same wherein is also declared, in what state our armie (vnder the command of the Duke of Buckingham his grace) is in, as also how it fareth with them of the fort, with the great hopes of the sudden surrender thereof, being driuen to great want both of victualls and water : together with the description of the seuerall workes, both offensiue and defensiue about the fort ... / written in French by a French gentleman of speciall accomps in the Ile of Ree, to a person of note here in England ; faithfully translated out of the French.",Anonymous,Printed for Nathaniell Butter dwelling neere S Austines Gate,London,"Ré Island (France) --  History, Military. -- Great Britain --  Foreign relations --  France --  1625-1649. -- France --  Foreign relations --  Great Britain --  1610-1643.",1627
A14208,"The suppressing of the assembly of the pretended shee-Iesuites. By the edict of our most holy father and lord, Vrbanus, Dei gratia. The eight (of that name) now Pope of Rome. Translated out of the Low-dutch coppie, printed at Bruxells","Urban VIII, Pope, 1568-1644.; Urban VIII, Pope, 1568-1644.",Printed by J Dawson for Nathaniell Butter and Nicholas Bourne,London,Jesuits --  Controversial literature --  Early works to 1800. -- Monastic and religious life of women --  Early works to 1800.,1631
A13271,Sermons by Humph. Sydenham late fellow of Wadham Colledge in Oxford,"Sydenham, Humphrey, 1591-1650?; Sydenham, Humphrey, 1591-1650?",Printed by William Stansby Felix Kingston and Elizabeth Allde for Nathaniel Butter at Saint Austens Gate,London,"Sermons, English --  17th century.",1630
A10268,"Church-customes vindicated in tvvo sermons preached at Kingstone upon Thames: the one at the primary visitation of the Right Reverend Father in God Richard by the grace of God late L.B. of Winton, anno 1628. The other at the first metropoliticall visitation of the Most Reverend Father in God William by the grace of God Lord Arch-Bishop of Canterbury his grace, &c. July 9. 1635. By William Quelch B.D. and R. of East-horsly Surrey.","Quelch, William.; Quelch, William.",Printed by M iles F lesher for Nathaniel Butter neare S Austins Gate at the signe of the Pyde Bull,London,"Sermons, English --  17th century.",1636
A19639,"Three sermons viz. The walking sleeper, the ministeriall husbandrie, the discouerie of the heart. Preached and published by Sam. Crooke.","Crook, Samuel, 1575-1649.; Crook, Samuel, 1575-1649.",Printed by William Stansby for Nathaniel Butter and are to be sold at his shop vnder Saint Augustines gate,London,"Sermons, English --  17th century.",1615
A13228,"The history of the present warres of Germany A sixt part. Gathered out of the best intelligences, and reduced into times, places, and actions. Briefly brought down from October last past, to our Lady day 1634.","N. C.; N. C.; Watts, William, 1590?-1649. Swedish intelligencer.",Printed by Tho Harper for Nathaniel Butter and Nicholas Bourne,London,"Gustaf, --  II, Adolf --  King of Sweden, 1594-1632. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1634
A11833,"Tvvo famous sea-fights. Lately made, betwixt the fleetes of the King of Spaine, and the fleetes of the Hollanders The one, in the West-Indyes: the other, the eight of this present moneth of February, betwixt Callis and Gravelin. In the former, the Hollander suffered. In the latter the Spaniard lost. Two relations not vnfit for these times to animate noble spirits to attempt and accomplish brave actions.",Anonymous,Printed by Bernard Alsop and Thomas Fawcet for Nath Butter and Nic Bourne with priviledge,London,"Naval battles --  West Indies --  Early works to 1800. -- Naval battles --  Netherlands --  Early works to 1800. -- Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1639
A17315,"A sermon preached at the generall assises in Warwicke, the third of March, being the first Friday in Lent. 1619. By Samuel Burton, Archdeacon of Gloucester. Seene and allowed by authoritie","Burton, Samuel, 1568 or 9-1634.; Burton, Samuel, 1568 or 9-1634.",Printed by W Stansby for Nathaniel Butter,London,"Sermons, English --  17th century.",1620
A12674,"A proclamation for reformation, published and commanded (to be obserued as law) by the high and mighty Philip the fourth, King of Spaine, for the gouernment of his kingdomes. Containing 23. seuerall chapters, wherein his Maiesty with the aduise of his councels hath ordered, and reformed many notorious abuses in the commonwealth. Faithfully translated out of the originall Spanish coppy printed by his Maiesties command","Spain. Sovereign (1621-1665 : Philip IV); Spain. Sovereign (1621-1665 : Philip IV); Philip IV, King of Spain, 1605-1665.",Printed by J Dawson for Nathaniell Butter Nicholas Bourne and Thomas Archer,London,No Keywords,1623
A17472,"The continuation of the actions, passages, and occurrences, both politike and polemicall, in the upper Germanie Historically brought downe, from the period of the last relation, till Aprill. Together with a various and intermixed historie, of what hath been done in Turky, Italy, France, the Netherlands, and elsewhere. Faithfully collected out of good and creditable originals and digested methodically, by the times, places, and actions.",N. C.,Printed by E lizabeth P urslowe J Dawson and others for Nathanael Butter and Nicholas Bourne,London,"Thirty Years' War, 1616-1648 --  Early works to 1800.",1637
A15445,"The delights of the saints A most comfortable treatise, of grace and peace, and many other excellent points. Whereby men may liue like saints on earth, and become true saints in heauen. First deliuered in a sermon preached at Pauls Crosse the second day of December, being the second Sunday of the Parliament. And in other sermons within the Cathedrall Church of Saint Paul, London. By Gryffith Williams, Doctor of Diuinity, and Parson of Lhan-Lhechyd. The contents are set downe after the epistle to the reader.","Williams, Gryffith, 1589?-1672.; Williams, Gryffith, 1589?-1672.",Printed by Eliot s Court Press for Nathaniel Butter and are to be sold at the signe of the pide Bull neere Saint Austins gate,London,"Sermons, English --  17th century.",1622
A12091,"The first sermon of R. Sheldon priest, after his conuersion from the Romish Church preached before an honourable assembly at S. Martins in the Field, vpon Passion Sunday, &c. Published by authoritie.","Sheldon, Richard, d. 1642?; Sheldon, Richard, d. 1642?",Printed by I ohn B eale for Nathanael Butter,London,"Sermons, English --  17th century.",1612
A15330,"The meteors A sermon preached at a visitation. By Michael VVigmore, Rector of Thorseway in Lincolneshire, and sometimes Fellow of Oriel Colledge in Oxford:","Wigmore, Michael, 1588 or 9-1664?; Wigmore, Michael, 1588 or 9-1664?",Printed by Thomas Harper for Nathaniel Butter and are to be sold at his shop at the Pyde Bull neere S Austins Gate,London,"Sermons, English --  17th century.",1633
A15447,"Seuen goulden candlestickes houlding the seauen greatest lights of Christian religion shewing vnto all men what they should beleeue, & how they ought to walke in this life, that they may attayne vnto eternall life. By Gr: Williams Doctor of Divinity","Williams, Gryffith, 1589?-1672.; Williams, Gryffith, 1589?-1672.; Delaram, Francis, 1589 or 90-1627, engraver.",Printed by Thomas Snodham for Nathaniell Butter,London,"Theology, Doctrinal --  Early works to 1800. -- Christian life --  Early works to 1800.",1624
A16935,"The oyle of gladnesse: or, Musicke at the house of mourning Deliuered in III severall sermons by Rob: Allvvyn, Master of Artes and rector of Stedham cum Heysbot, in the county of Suffex. 1631. And now vpon intreaty published.","Allwyn, Robert.; Allwyn, Robert.",Printed by B A lsop and T F awcet for Nath Butter dwelling at St Austines gate,London,"Sermons, English --  17th century.",1631
A13222,"The Swedish intelligencer. The first part. Wherein, out of the truest and choysest informations, are the famous actions of that warlike prince historically led along: from his Majesties first entring into the Empire, vntill his great victory over the Generall Tilly, at the Battell of Leipsich. The times and places of every action being so sufficiently observed and described; that the reader may finde both truth and reason in it.","Watts, William, 1590?-1649.; Watts, William, 1590?-1649.; Mountain, Gerard, engraver.",Printed by John Dawson for Nath Butter and Nicolas Bourne,London,"Gustav, --  II, Adolf, --  King of Sweden, 1594-1632. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1632
A13230,"The German history continued. The seventh part. Wherein is conteyned the principall passages of the last summer. ... With the siege and taking of Regenspurg, as also the siege and battell of Norlingen, with an exact mappe thereof. Lastly is added certaine misselanies of stories of most parts of Christendome. All which is done not by the former, but another author","N. C.; N. C.; Watts, William, 1590?-1649. Swedish intelligencer.",Printed by Thomas Harper Miles Flesher Elizabeth Allde and John Dawson for Nathaniel Butter and Nicholas Bourne,London,"Thirty Years' War, 1618-1648 --  Early works to 1800.",1634
A13269,"The rich mans vvarning-peece A sermon, vpon occasion, formerly preached, and now published, by the author, Humfrey Sydenham, late fellow of Wadham Colledge in Oxford.","Sydenham, Humphrey, 1591-1650?; Sydenham, Humphrey, 1591-1650?",Imprinted by Felix Kyngston and William Stansby for Nathanael Butter,At London,"Sermons, English --  17th century.",1630
A15862,"A relation of the late seidge and taking of the city of Babylon by the Turke. As it was written from thence by Zarain Aga, one of his captaines, to Caymaran (his brother) vice-roy in Constantinople. Setting forth all the principall passages of this siedge; with one unparreled [sic], cruell, furious and bloody assault, made by the Turks, wherein were slaine in 12 houres. 130000 of them, and above 20000 Persians. Translated out of the Turkish, into the Italian language by the drugerman to the state of Ragouza. And Englished by W.H.","Zarain, Aga.; Zarain, Aga.; Holloway, William, of Ragusa.",Printed by I Raworth for N Butter and N Bourne,London,"Baghdad (Iraq) --  History --  Siege, 1639-1639 --  Early works to 1800. -- Turkey --  History --  Murad IV, 1623-1640 --  Early works to 1800.",1639
A17371,"Maschil, or, A treatise to giue instruction touching the state of the Church of Rome since the Councell of Trent, whether shee be yet a true Christian church. And if she have denied the foundation of our faith. For the vindication of the right reuerend father in God, the L. Bishop of Exeter, from the cavills of H.B. in his book intituled The seven vialls. By Robert Butterfield Master of Arts, and minister of Gods Word.","Butterfield, Robert.; Butterfield, Robert.",Printed by H L ownes and R Y oung for N Butter,London,"Burton, Henry, 1578-1648. --  Seven vials --  Early works to 1800.",1629
A17475,"The principall passages of Germany, Italy, France, and other places for these last sixe moneths past historically reduced to time, place, and action, till the end of the yeare 1636. according to the forraine computation. In which short space you will finde much variety of matter, and no small alteration amongst princes. All faithfully taken out of good originals by an English Mercury.",N. C.,Printed by N Okes R Bishop M Dawson and others for Nath Butter and Nicholas Bourne,London,"Thirty Years' War, 1616-1648 --  Early works to 1800.",1636
A11810,"A briefe and true relation of the murther of Mr. Thomas Scott preacher of Gods word and Batchelor of Diuinitie. Committed by Iohn Lambert souldier of the garrison of Vtricke, the 18. of Iune. 1626. With his examination, confession, and execution.",Anonymous,Printed by M Flesher for Nath Butter,London,Trials (Murder) --  England --  Early works to 1800.,1628
A13948,"Three severall treatises concerning the truce at this present propounded The first, laying open divers considerations and reasons, why a truce ought not to bee contracted: propounded vnto the high and mightie lords of the States Generall of the Vnited Provinces: by the right honble the commissioners and deputies of the most hon: authorized Company of West India. In their owne behalfe. The second, discusseth this question very pithily and at large, whether or no it bee lawfull to make truce with the King of Spaine, with divers fitting considerations. Lastly, here is added a remonstrance, represented to the States theyr Excellencies, in the behalfe of the King of Bohemia, which hath a respect vnto the affaires in Germanie. All truly and faithfully translated out of the Low Dutch copie.",West-Indische Compagnie (Netherlands); West-Indische Compagnie (Netherlands); United Provinces of the Netherlands. Staten Generaal.,Printed by Bernard Alsop and Thomas Fawcet for Nathaniel Butter and Nicholas Bourne,London,"Philip --  IV, --  King of Spain, 1605-1665. -- Frederick --  I, --  King of Bohemia, 1596-1632. -- Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1630
A12096,"A suruey of the miracles of the Church of Rome, prouing them to be antichristian Wherein are examined and refuted the six fundamentall reasons of Iohn Flood Ignatian, published by him in defence of popish miracles. By Richard Sheldon Catholike priest, and sometimes in the Church of Rome Mr. Floods colleague.","Sheldon, Richard, d. 1642?; Sheldon, Richard, d. 1642?; Floyd, John, 1572-1649. Purgatories triumph over hell. Selections.",Printed by Edward Griffin for Nathaniel Butter and are to be sold at his shop at S Austens Gate at the signe of the Pyde Bull,London,"Floyd, John, 1572-1649. --  Purgatories triumph over hell --  Controversial literature --  Early works to 1800. -- Geninges, John, d. 1660. --  Life and death of Mr. Edmund Geninges priest --  Controversial literature --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800.",1616
A11575,"A relation sent to the French king by the Marshall de Schomberg, of the fight betweene the army which he commaundeth, and the army of Mounsier the Duke of Orleans, neere to Castelnau-d'Ary the first of September. 1632. The names of many great mounsieurs, captains, and commaunders slaine of the duke of Orleans side, and some of the kings side. Translated out of the French copie printed at Lyons. Another famous overthrow since given (by that valiant old Protestant souldier, Monsieur de la Force, with onely 800. foote, and 400. horse) to 3000. foote and 400. horse of the Duke of Orleans, vnder the commaund of delbeur, one of the house of Guise","Schomberg, Henri de, Comte, 1575-1632.; Schomberg, Henri de, Comte, 1575-1632.",Printed by I D awson for Nathaniel Butter and Nicholas Bourne,London,"France --  History --  Louis XIII, 1610-1643 --  Early works to 1800.",1632
A13073,"The forme of the agreement made at Strumsdorff Of the truce for twenty six yeares to come, concluded betwixt the high and mighty prince, the Kings Majesty of Poland, great Duke of Lettow, &c. as also of the kingdome of Poland, and great dukedome of Lettow; on tbe [sic] one party. And the high and mighty princesse, the Queenes Maiestie, and kingdome of Sweden; on the other partie. Comprised in twenty foure articles.","Poland.; Poland.; Sweden. Treaties, etc. Poland, 1635 Sept. 2. English and Latin.",Printed by Thomas Harper for Nathaniel Butter and Nicholas Bourne,London,No Keywords,1635
A19995,"A comfortable and heauenly inquisition not made by the vnmercifull Pope, Christs pretended vicar: but by our mercifull God, in Christ, our assured louing father. Or a sermon preached at the funeralls of the vertuous and religious gentlewoman Mris. Neale of Homersfield in Suffolke.","Day, Valentine, b. 1589 or 90.; Day, Valentine, b. 1589 or 90.",Printed by E Griffin for Nathaniel Butter,London,"Sermons, English --  17thcentury.",1618
A11363,"A treatise of Paradise. And the principall contents thereof especially of the greatnesse, situation, beautie, and other properties of that place: of the trees of life, good and euill; of the serpent, cherubin, fiery sword, mans creation, immortalitie, propagation, stature, age, knowledge, temptation, fall, and exclusion out of Paradise; and consequently of his and our originall sin: with many other difficulties touching these points. Collected out of the holy Scriptures, ancient fathers, and other both ancient and moderne writers.","Salkeld, John, 1576-1660.; Salkeld, John, 1576-1660.",Printed by Edward Griffin for Nathaniel Butter,London,Paradise --  Early works to 1800.,1617
A12094,"The motiues of Richard Sheldon pr. for his iust, voluntary, and free renouncing of communion with the Bishop of Rome, Paul the 5. and his Church Published by authority.","Sheldon, Richard, d. 1642?; Sheldon, Richard, d. 1642?",Printed by William Hall and William Stansby for Nathaniel Butter and are to be sold at his shop neere S Austines gate,London,Catholic Church --  Controversial literature --  Early works to 1800.,1612
A19987,"Doomes-Day: or, A treatise of the resurrection of the body Delivered in 22. sermons on 1. Cor. 15. Whereunto are added 7. other sermons, on 1. Cor. 16. By the late learned and iudicious divine, Martin Day ...","Day, Martin, d. 1629.; Day, Martin, d. 1629.",Printed by T homas H arper and M iles F lesher for Nathanael Butter and are to be sold at the signe of the Pide Bull neere Saint Austins gate,London,"Sermons, English --  17th century. -- Eschatology --  Early works to 1800.",1636
A10984,"A declaration of the Duke of Rohan peere of France, &c. Containing the iustnes of reasons and motiues which haue obliged him to implore the assistance of the King of Great Britaine, and to take armes for the defence of the Reformed Churches. Translated according to the French copie.","Rohan, Henri, duc de, 1579-1638.; Rohan, Henri, duc de, 1579-1638.",Printed by Miles Flesher for Nathanael Butter,London,"Huguenots --  France --  Early works to 1800. -- France --  History --  Louis XIII, 1610-1643 --  Early works to 1800.",1628
A19634,"The guide vnto true blessednesse. Or, A body of the doctrine of the Scriptures, directing man to the sauing knowledge of God. Collected by Sam. Crooke","Crook, Samuel, 1575-1649.; Crook, Samuel, 1575-1649.",Printed by Iohn Pindley for Nathaniell Butter and are to be sold at his shop neere S Austins gate at the signe of the Pyed Bull,London,"Catechisms, English --  Early works to 1800. -- Christian life --  Early works to 1800.",1613
